TELEMETRY_ID,TIMESTAMP,NODE_ID,SCENARIO_NAME,VOLTAGE_KV,LOAD_MW,FREQUENCY_HZ,TEMPERATURE_F,STATUS,ALERT_CODE
TEL_002061,2021-02-14 11:15:00,SUB_EAS_36,BASE_CASE,67.75,156.6,59.998,63.0,ACTIVE,
TEL_002062,2021-02-14 11:15:00,SUB_EAS_37,BASE_CASE,233.58,147.06,59.967,66.3,ACTIVE,
TEL_002063,2021-02-14 11:15:00,SUB_EAS_38,BASE_CASE,139.76,125.1,59.971,64.5,ACTIVE,
TEL_002064,2021-02-14 11:15:00,SUB_WES_39,BASE_CASE,496.49,55.86,59.971,74.9,ACTIVE,
TEL_002065,2021-02-14 11:15:00,SUB_WES_40,BASE_CASE,139.32,56.18,59.919,62.1,ACTIVE,
TEL_002066,2021-02-14 11:15:00,SUB_WES_41,BASE_CASE,69.37,228.5,60.094,66.9,ACTIVE,
TEL_002067,2021-02-14 11:15:00,SUB_WES_42,BASE_CASE,341.47,236.72,60.047,80.9,ACTIVE,
TEL_002068,2021-02-14 11:15:00,SUB_WES_43,BASE_CASE,344.43,165.57,59.929,69.3,ACTIVE,
TEL_002069,2021-02-14 11:15:00,SUB_WES_44,BASE_CASE,502.76,316.69,60.096,69.5,ACTIVE,
TEL_002070,2021-02-14 11:15:00,SUB_WES_45,BASE_CASE,508.55,73.17,59.904,70.6,ACTIVE,
TEL_002071,2021-02-14 11:30:00,SUB_PER_01,BASE_CASE,68.33,296.38,60.067,82.1,ACTIVE,
TEL_002072,2021-02-14 11:30:00,SUB_PER_02,BASE_CASE,67.94,148.59,59.961,66.5,ACTIVE,
TEL_002073,2021-02-14 11:30:00,SUB_PER_03,BASE_CASE,507.08,169.36,59.975,80.0,ACTIVE,
TEL_002074,2021-02-14 11:30:00,SUB_PER_04,BASE_CASE,139.44,166.11,60.056,78.7,ACTIVE,
TEL_002075,2021-02-14 11:30:00,SUB_PER_05,BASE_CASE,231.58,121.71,60.036,82.7,ACTIVE,
TEL_002076,2021-02-14 11:30:00,SUB_PER_06,BASE_CASE,229.15,106.8,59.926,70.4,ACTIVE,
TEL_002077,2021-02-14 11:30:00,SUB_PERMIAN_07,BASE_CASE,346.37,127.88,59.944,68.0,ACTIVE,
TEL_002078,2021-02-14 11:30:00,SUB_PER_08,BASE_CASE,228.39,49.76,60.042,67.2,ACTIVE,
TEL_002079,2021-02-14 11:30:00,SUB_GUL_09,BASE_CASE,69.24,263.66,59.978,68.2,ACTIVE,
TEL_002080,2021-02-14 11:30:00,SUB_GUL_10,BASE_CASE,225.52,273.46,59.989,68.7,ACTIVE,
TEL_002081,2021-02-14 11:30:00,SUB_GUL_11,BASE_CASE,69.67,155.91,60.035,77.4,ACTIVE,
TEL_002082,2021-02-14 11:30:00,SUB_GUL_12,BASE_CASE,338.55,121.95,60.026,84.2,ACTIVE,
TEL_002083,2021-02-14 11:30:00,SUB_GUL_13,BASE_CASE,228.58,179.2,59.974,84.6,ACTIVE,
TEL_002084,2021-02-14 11:30:00,SUB_GUL_14,BASE_CASE,342.45,127.25,60.025,60.7,ACTIVE,
TEL_002085,2021-02-14 11:30:00,SUB_PAN_15,BASE_CASE,137.18,90.43,59.905,84.9,ACTIVE,
TEL_002086,2021-02-14 11:30:00,SUB_PAN_16,BASE_CASE,230.52,292.8,60.084,65.9,ACTIVE,
TEL_002087,2021-02-14 11:30:00,SUB_PAN_17,BASE_CASE,346.48,88.72,59.944,62.4,ACTIVE,
TEL_002088,2021-02-14 11:30:00,SUB_PAN_18,BASE_CASE,345.98,278.88,60.056,64.0,ACTIVE,
TEL_002089,2021-02-14 11:30:00,SUB_PAN_19,BASE_CASE,343.64,229.34,59.984,78.8,ACTIVE,
TEL_002090,2021-02-14 11:30:00,SUB_PAN_20,BASE_CASE,228.34,194.34,60.077,62.6,ACTIVE,
TEL_002091,2021-02-14 11:30:00,SUB_NOR_21,BASE_CASE,232.41,279.49,59.978,73.4,ACTIVE,
TEL_002092,2021-02-14 11:30:00,SUB_NOR_22,BASE_CASE,68.99,262.85,59.99,80.7,ACTIVE,
TEL_002093,2021-02-14 11:30:00,SUB_NOR_23,BASE_CASE,493.55,269.09,59.967,73.3,ACTIVE,
TEL_002094,2021-02-14 11:30:00,SUB_NOR_24,BASE_CASE,136.19,179.53,60.031,69.6,ACTIVE,
TEL_002095,2021-02-14 11:30:00,SUB_NOR_25,BASE_CASE,498.21,301.57,59.928,75.5,ACTIVE,
TEL_002096,2021-02-14 11:30:00,SUB_NOR_26,BASE_CASE,234.59,209.06,60.089,78.3,ACTIVE,
TEL_002097,2021-02-14 11:30:00,SUB_SOU_27,BASE_CASE,341.55,133.07,59.918,71.8,ACTIVE,
TEL_002098,2021-02-14 11:30:00,SUB_SOU_28,BASE_CASE,348.35,153.51,60.01,76.4,ACTIVE,
TEL_002099,2021-02-14 11:30:00,SUB_SOU_29,BASE_CASE,507.01,247.85,60.075,69.2,ACTIVE,
TEL_002100,2021-02-14 11:30:00,SUB_SOU_30,BASE_CASE,234.02,101.71,59.959,68.1,ACTIVE,
TEL_002101,2021-02-14 11:30:00,SUB_SOU_31,BASE_CASE,227.3,271.49,60.021,66.1,ACTIVE,
TEL_002102,2021-02-14 11:30:00,SUB_SOU_32,BASE_CASE,69.82,325.55,59.922,72.5,ACTIVE,
TEL_002103,2021-02-14 11:30:00,SUB_EAS_33,BASE_CASE,228.45,217.89,59.992,64.0,ACTIVE,
TEL_002104,2021-02-14 11:30:00,SUB_EAS_34,BASE_CASE,490.14,263.44,60.073,76.9,ACTIVE,
TEL_002105,2021-02-14 11:30:00,SUB_EAS_35,BASE_CASE,70.0,273.2,59.952,70.4,ACTIVE,
TEL_002106,2021-02-14 11:30:00,SUB_EAS_36,BASE_CASE,67.95,241.66,60.007,76.2,ACTIVE,
TEL_002107,2021-02-14 11:30:00,SUB_EAS_37,BASE_CASE,229.82,58.46,59.98,67.3,ACTIVE,
TEL_002108,2021-02-14 11:30:00,SUB_EAS_38,BASE_CASE,139.48,248.6,60.002,77.9,ACTIVE,
TEL_002109,2021-02-14 11:30:00,SUB_WES_39,BASE_CASE,498.57,196.44,59.952,63.6,ACTIVE,
TEL_002110,2021-02-14 11:30:00,SUB_WES_40,BASE_CASE,139.4,236.41,59.983,64.2,ACTIVE,
TEL_002111,2021-02-14 11:30:00,SUB_WES_41,BASE_CASE,70.14,142.94,59.919,65.3,ACTIVE,
TEL_002112,2021-02-14 11:30:00,SUB_WES_42,BASE_CASE,339.12,227.32,59.949,72.3,ACTIVE,
TEL_002113,2021-02-14 11:30:00,SUB_WES_43,BASE_CASE,342.18,113.73,60.04,79.7,ACTIVE,
TEL_002114,2021-02-14 11:30:00,SUB_WES_44,BASE_CASE,501.89,202.1,59.958,63.7,ACTIVE,
TEL_002115,2021-02-14 11:30:00,SUB_WES_45,BASE_CASE,497.42,102.37,60.089,67.3,ACTIVE,
TEL_002116,2021-02-14 11:45:00,SUB_PER_01,BASE_CASE,69.37,89.13,59.959,71.0,ACTIVE,
TEL_002117,2021-02-14 11:45:00,SUB_PER_02,BASE_CASE,69.54,219.25,59.977,67.3,ACTIVE,
TEL_002118,2021-02-14 11:45:00,SUB_PER_03,BASE_CASE,490.56,197.13,60.017,67.6,ACTIVE,
TEL_002119,2021-02-14 11:45:00,SUB_PER_04,BASE_CASE,139.22,120.49,59.981,84.9,ACTIVE,
TEL_002120,2021-02-14 11:45:00,SUB_PER_05,BASE_CASE,226.97,198.24,60.071,63.9,ACTIVE,
TEL_002121,2021-02-14 11:45:00,SUB_PER_06,BASE_CASE,228.84,137.97,59.934,72.1,ACTIVE,
TEL_002122,2021-02-14 11:45:00,SUB_PERMIAN_07,BASE_CASE,340.52,195.71,60.089,60.4,ACTIVE,
TEL_002123,2021-02-14 11:45:00,SUB_PER_08,BASE_CASE,228.25,128.12,60.056,67.0,ACTIVE,
TEL_002124,2021-02-14 11:45:00,SUB_GUL_09,BASE_CASE,69.41,240.22,60.083,71.5,ACTIVE,
TEL_002125,2021-02-14 11:45:00,SUB_GUL_10,BASE_CASE,233.13,295.7,60.005,79.6,ACTIVE,
TEL_002126,2021-02-14 11:45:00,SUB_GUL_11,BASE_CASE,68.18,110.61,59.92,70.0,ACTIVE,
TEL_002127,2021-02-14 11:45:00,SUB_GUL_12,BASE_CASE,339.03,133.79,60.048,73.4,ACTIVE,
TEL_002128,2021-02-14 11:45:00,SUB_GUL_13,BASE_CASE,234.33,244.34,59.95,74.2,ACTIVE,
TEL_002129,2021-02-14 11:45:00,SUB_GUL_14,BASE_CASE,348.3,118.34,59.949,76.3,ACTIVE,
TEL_002130,2021-02-14 11:45:00,SUB_PAN_15,BASE_CASE,137.76,201.96,60.01,75.2,ACTIVE,
TEL_002131,2021-02-14 11:45:00,SUB_PAN_16,BASE_CASE,227.15,77.66,60.081,61.6,ACTIVE,
TEL_002132,2021-02-14 11:45:00,SUB_PAN_17,BASE_CASE,338.94,170.8,60.016,74.6,ACTIVE,
TEL_002133,2021-02-14 11:45:00,SUB_PAN_18,BASE_CASE,345.51,175.41,60.027,68.0,ACTIVE,
TEL_002134,2021-02-14 11:45:00,SUB_PAN_19,BASE_CASE,339.71,90.85,60.008,64.9,ACTIVE,
TEL_002135,2021-02-14 11:45:00,SUB_PAN_20,BASE_CASE,229.88,105.19,60.072,74.5,ACTIVE,
TEL_002136,2021-02-14 11:45:00,SUB_NOR_21,BASE_CASE,233.56,82.2,60.061,64.9,ACTIVE,
TEL_002137,2021-02-14 11:45:00,SUB_NOR_22,BASE_CASE,68.88,183.26,60.02,78.9,ACTIVE,
TEL_002138,2021-02-14 11:45:00,SUB_NOR_23,BASE_CASE,493.53,173.4,60.09,72.9,ACTIVE,
TEL_002139,2021-02-14 11:45:00,SUB_NOR_24,BASE_CASE,140.03,118.64,60.012,66.9,ACTIVE,
TEL_002140,2021-02-14 11:45:00,SUB_NOR_25,BASE_CASE,498.8,139.34,59.998,83.6,ACTIVE,
TEL_002141,2021-02-14 11:45:00,SUB_NOR_26,BASE_CASE,234.36,129.04,59.913,64.1,ACTIVE,
TEL_002142,2021-02-14 11:45:00,SUB_SOU_27,BASE_CASE,342.3,171.44,60.028,71.1,ACTIVE,
TEL_002143,2021-02-14 11:45:00,SUB_SOU_28,BASE_CASE,340.62,194.94,59.943,79.1,ACTIVE,
TEL_002144,2021-02-14 11:45:00,SUB_SOU_29,BASE_CASE,496.4,176.51,59.96,62.6,ACTIVE,
TEL_002145,2021-02-14 11:45:00,SUB_SOU_30,BASE_CASE,230.65,188.4,60.053,63.9,ACTIVE,
TEL_002146,2021-02-14 11:45:00,SUB_SOU_31,BASE_CASE,233.24,251.88,60.091,63.9,ACTIVE,
TEL_002147,2021-02-14 11:45:00,SUB_SOU_32,BASE_CASE,69.42,312.34,59.954,79.5,ACTIVE,
TEL_002148,2021-02-14 11:45:00,SUB_EAS_33,BASE_CASE,229.74,303.39,59.929,67.6,ACTIVE,
TEL_002149,2021-02-14 11:45:00,SUB_EAS_34,BASE_CASE,497.08,139.97,59.985,71.2,ACTIVE,
TEL_002150,2021-02-14 11:45:00,SUB_EAS_35,BASE_CASE,68.77,156.17,60.094,70.1,ACTIVE,
TEL_002151,2021-02-14 11:45:00,SUB_EAS_36,BASE_CASE,69.84,151.55,59.904,79.2,ACTIVE,
TEL_002152,2021-02-14 11:45:00,SUB_EAS_37,BASE_CASE,227.32,235.88,59.975,67.4,ACTIVE,
TEL_002153,2021-02-14 11:45:00,SUB_EAS_38,BASE_CASE,139.61,125.91,59.94,74.0,ACTIVE,
TEL_002154,2021-02-14 11:45:00,SUB_WES_39,BASE_CASE,500.06,111.14,59.949,62.7,ACTIVE,
TEL_002155,2021-02-14 11:45:00,SUB_WES_40,BASE_CASE,137.89,137.18,60.094,71.7,ACTIVE,
TEL_002156,2021-02-14 11:45:00,SUB_WES_41,BASE_CASE,69.44,63.81,59.997,82.7,ACTIVE,
TEL_002157,2021-02-14 11:45:00,SUB_WES_42,BASE_CASE,346.47,117.04,60.028,62.5,ACTIVE,
TEL_002158,2021-02-14 11:45:00,SUB_WES_43,BASE_CASE,343.2,129.09,59.927,62.8,ACTIVE,
TEL_002159,2021-02-14 11:45:00,SUB_WES_44,BASE_CASE,496.49,250.53,59.93,70.3,ACTIVE,
TEL_002160,2021-02-14 11:45:00,SUB_WES_45,BASE_CASE,495.98,82.35,59.949,62.2,ACTIVE,
TEL_002161,2021-02-14 12:00:00,SUB_PER_01,BASE_CASE,69.73,183.94,59.958,73.3,ACTIVE,
TEL_002162,2021-02-14 12:00:00,SUB_PER_02,BASE_CASE,69.75,50.67,60.042,79.6,ACTIVE,
TEL_002163,2021-02-14 12:00:00,SUB_PER_03,BASE_CASE,507.07,138.9,60.077,71.1,ACTIVE,
TEL_002164,2021-02-14 12:00:00,SUB_PER_04,BASE_CASE,137.83,95.28,60.036,68.3,ACTIVE,
TEL_002165,2021-02-14 12:00:00,SUB_PER_05,BASE_CASE,227.75,237.21,59.924,60.6,ACTIVE,
TEL_002166,2021-02-14 12:00:00,SUB_PER_06,BASE_CASE,229.05,152.28,60.006,61.2,ACTIVE,
TEL_002167,2021-02-14 12:00:00,SUB_PERMIAN_07,BASE_CASE,345.17,251.32,59.906,70.9,ACTIVE,
TEL_002168,2021-02-14 12:00:00,SUB_PER_08,BASE_CASE,232.74,186.27,60.015,72.3,ACTIVE,
TEL_002169,2021-02-14 12:00:00,SUB_GUL_09,BASE_CASE,69.65,211.32,60.056,84.4,ACTIVE,
TEL_002170,2021-02-14 12:00:00,SUB_GUL_10,BASE_CASE,232.75,195.61,60.084,62.2,ACTIVE,
TEL_002171,2021-02-14 12:00:00,SUB_GUL_11,BASE_CASE,70.36,212.71,59.986,79.2,ACTIVE,
TEL_002172,2021-02-14 12:00:00,SUB_GUL_12,BASE_CASE,344.33,128.29,60.03,78.5,ACTIVE,
TEL_002173,2021-02-14 12:00:00,SUB_GUL_13,BASE_CASE,231.36,66.07,60.039,73.2,ACTIVE,
TEL_002174,2021-02-14 12:00:00,SUB_GUL_14,BASE_CASE,344.07,230.64,59.901,74.4,ACTIVE,
TEL_002175,2021-02-14 12:00:00,SUB_PAN_15,BASE_CASE,135.34,242.93,59.952,70.7,ACTIVE,
TEL_002176,2021-02-14 12:00:00,SUB_PAN_16,BASE_CASE,231.61,102.06,60.033,71.4,ACTIVE,
TEL_002177,2021-02-14 12:00:00,SUB_PAN_17,BASE_CASE,346.03,235.43,60.073,82.0,ACTIVE,
TEL_002178,2021-02-14 12:00:00,SUB_PAN_18,BASE_CASE,348.77,82.97,59.905,64.5,ACTIVE,
TEL_002179,2021-02-14 12:00:00,SUB_PAN_19,BASE_CASE,349.76,211.69,60.091,73.5,ACTIVE,
TEL_002180,2021-02-14 12:00:00,SUB_PAN_20,BASE_CASE,228.3,124.75,59.961,65.2,ACTIVE,
TEL_002181,2021-02-14 12:00:00,SUB_NOR_21,BASE_CASE,227.89,169.69,59.971,65.4,ACTIVE,
TEL_002182,2021-02-14 12:00:00,SUB_NOR_22,BASE_CASE,70.1,83.31,59.975,80.9,ACTIVE,
TEL_002183,2021-02-14 12:00:00,SUB_NOR_23,BASE_CASE,504.88,168.71,59.989,69.5,ACTIVE,
TEL_002184,2021-02-14 12:00:00,SUB_NOR_24,BASE_CASE,136.38,146.21,59.919,80.4,ACTIVE,
TEL_002185,2021-02-14 12:00:00,SUB_NOR_25,BASE_CASE,508.27,97.99,60.051,63.0,ACTIVE,
TEL_002186,2021-02-14 12:00:00,SUB_NOR_26,BASE_CASE,229.9,81.77,59.963,78.7,ACTIVE,
TEL_002187,2021-02-14 12:00:00,SUB_SOU_27,BASE_CASE,351.7,103.61,59.951,69.0,ACTIVE,
TEL_002188,2021-02-14 12:00:00,SUB_SOU_28,BASE_CASE,344.41,70.31,59.98,80.1,ACTIVE,
TEL_002189,2021-02-14 12:00:00,SUB_SOU_29,BASE_CASE,497.09,287.94,59.987,80.9,ACTIVE,
TEL_002190,2021-02-14 12:00:00,SUB_SOU_30,BASE_CASE,228.17,288.13,60.029,62.1,ACTIVE,
TEL_002191,2021-02-14 12:00:00,SUB_SOU_31,BASE_CASE,229.74,160.73,60.029,66.9,ACTIVE,
TEL_002192,2021-02-14 12:00:00,SUB_SOU_32,BASE_CASE,68.01,124.25,59.926,74.1,ACTIVE,
TEL_002193,2021-02-14 12:00:00,SUB_EAS_33,BASE_CASE,231.79,93.61,60.06,61.5,ACTIVE,
TEL_002194,2021-02-14 12:00:00,SUB_EAS_34,BASE_CASE,503.22,259.75,59.931,70.4,ACTIVE,
TEL_002195,2021-02-14 12:00:00,SUB_EAS_35,BASE_CASE,70.2,101.77,60.062,78.5,ACTIVE,
TEL_002196,2021-02-14 12:00:00,SUB_EAS_36,BASE_CASE,70.05,87.95,60.0,64.1,ACTIVE,
TEL_002197,2021-02-14 12:00:00,SUB_EAS_37,BASE_CASE,231.15,136.86,59.964,66.6,ACTIVE,
TEL_002198,2021-02-14 12:00:00,SUB_EAS_38,BASE_CASE,137.07,264.93,60.074,60.9,ACTIVE,
TEL_002199,2021-02-14 12:00:00,SUB_WES_39,BASE_CASE,490.93,271.55,60.005,75.0,ACTIVE,
TEL_002200,2021-02-14 12:00:00,SUB_WES_40,BASE_CASE,135.32,96.66,60.098,62.3,ACTIVE,
TEL_002201,2021-02-14 12:00:00,SUB_WES_41,BASE_CASE,68.93,85.65,60.007,81.4,ACTIVE,
TEL_002202,2021-02-14 12:00:00,SUB_WES_42,BASE_CASE,346.43,85.89,59.994,67.8,ACTIVE,
TEL_002203,2021-02-14 12:00:00,SUB_WES_43,BASE_CASE,339.87,284.34,60.023,69.1,ACTIVE,
TEL_002204,2021-02-14 12:00:00,SUB_WES_44,BASE_CASE,499.56,240.47,59.939,81.3,ACTIVE,
TEL_002205,2021-02-14 12:00:00,SUB_WES_45,BASE_CASE,492.6,114.1,59.916,65.6,ACTIVE,
TEL_002206,2021-02-14 12:15:00,SUB_PER_01,BASE_CASE,68.73,79.4,59.945,62.6,ACTIVE,
TEL_002207,2021-02-14 12:15:00,SUB_PER_02,BASE_CASE,69.44,92.86,60.034,84.3,ACTIVE,
TEL_002208,2021-02-14 12:15:00,SUB_PER_03,BASE_CASE,501.54,193.79,59.926,79.0,ACTIVE,
TEL_002209,2021-02-14 12:15:00,SUB_PER_04,BASE_CASE,138.89,157.97,59.907,83.4,ACTIVE,
TEL_002210,2021-02-14 12:15:00,SUB_PER_05,BASE_CASE,228.94,251.51,59.936,64.9,ACTIVE,
TEL_002211,2021-02-14 12:15:00,SUB_PER_06,BASE_CASE,225.71,90.79,59.965,64.0,ACTIVE,
TEL_002212,2021-02-14 12:15:00,SUB_PERMIAN_07,BASE_CASE,344.78,187.0,60.063,75.7,ACTIVE,
TEL_002213,2021-02-14 12:15:00,SUB_PER_08,BASE_CASE,229.56,183.22,60.009,75.5,ACTIVE,
TEL_002214,2021-02-14 12:15:00,SUB_GUL_09,BASE_CASE,68.39,83.72,59.967,83.1,ACTIVE,
TEL_002215,2021-02-14 12:15:00,SUB_GUL_10,BASE_CASE,227.75,289.9,60.01,72.2,ACTIVE,
TEL_002216,2021-02-14 12:15:00,SUB_GUL_11,BASE_CASE,69.46,209.01,59.913,73.0,ACTIVE,
TEL_002217,2021-02-14 12:15:00,SUB_GUL_12,BASE_CASE,346.96,154.49,59.945,63.2,ACTIVE,
TEL_002218,2021-02-14 12:15:00,SUB_GUL_13,BASE_CASE,226.42,166.02,60.075,67.4,ACTIVE,
TEL_002219,2021-02-14 12:15:00,SUB_GUL_14,BASE_CASE,344.12,139.04,60.073,62.1,ACTIVE,
TEL_002220,2021-02-14 12:15:00,SUB_PAN_15,BASE_CASE,137.43,191.73,59.939,85.0,ACTIVE,
TEL_002221,2021-02-14 12:15:00,SUB_PAN_16,BASE_CASE,227.44,234.87,59.971,78.3,ACTIVE,
TEL_002222,2021-02-14 12:15:00,SUB_PAN_17,BASE_CASE,340.19,214.65,60.06,73.1,ACTIVE,
TEL_002223,2021-02-14 12:15:00,SUB_PAN_18,BASE_CASE,341.28,153.24,59.975,73.3,ACTIVE,
TEL_002224,2021-02-14 12:15:00,SUB_PAN_19,BASE_CASE,340.39,77.05,60.069,75.5,ACTIVE,
TEL_002225,2021-02-14 12:15:00,SUB_PAN_20,BASE_CASE,226.8,258.8,60.072,75.2,ACTIVE,
TEL_002226,2021-02-14 12:15:00,SUB_NOR_21,BASE_CASE,234.22,130.34,60.08,67.4,ACTIVE,
TEL_002227,2021-02-14 12:15:00,SUB_NOR_22,BASE_CASE,70.09,291.13,60.088,63.4,ACTIVE,
TEL_002228,2021-02-14 12:15:00,SUB_NOR_23,BASE_CASE,495.03,50.65,60.085,67.8,ACTIVE,
TEL_002229,2021-02-14 12:15:00,SUB_NOR_24,BASE_CASE,140.54,185.36,59.929,70.3,ACTIVE,
TEL_002230,2021-02-14 12:15:00,SUB_NOR_25,BASE_CASE,505.29,271.3,59.948,83.8,ACTIVE,
TEL_002231,2021-02-14 12:15:00,SUB_NOR_26,BASE_CASE,231.34,241.2,60.067,64.8,ACTIVE,
TEL_002232,2021-02-14 12:15:00,SUB_SOU_27,BASE_CASE,351.39,64.61,59.925,82.3,ACTIVE,
TEL_002233,2021-02-14 12:15:00,SUB_SOU_28,BASE_CASE,351.13,218.56,60.034,71.1,ACTIVE,
TEL_002234,2021-02-14 12:15:00,SUB_SOU_29,BASE_CASE,490.22,221.76,59.921,67.8,ACTIVE,
TEL_002235,2021-02-14 12:15:00,SUB_SOU_30,BASE_CASE,229.73,213.78,59.925,67.5,ACTIVE,
TEL_002236,2021-02-14 12:15:00,SUB_SOU_31,BASE_CASE,229.58,215.47,60.082,84.5,ACTIVE,
TEL_002237,2021-02-14 12:15:00,SUB_SOU_32,BASE_CASE,68.37,148.55,60.078,69.5,ACTIVE,
TEL_002238,2021-02-14 12:15:00,SUB_EAS_33,BASE_CASE,229.69,79.54,60.038,81.9,ACTIVE,
TEL_002239,2021-02-14 12:15:00,SUB_EAS_34,BASE_CASE,505.17,234.92,60.1,62.6,ACTIVE,
TEL_002240,2021-02-14 12:15:00,SUB_EAS_35,BASE_CASE,69.27,195.31,60.033,81.7,ACTIVE,
TEL_002241,2021-02-14 12:15:00,SUB_EAS_36,BASE_CASE,70.28,255.12,60.073,76.0,ACTIVE,
TEL_002242,2021-02-14 12:15:00,SUB_EAS_37,BASE_CASE,232.06,114.67,60.002,66.3,ACTIVE,
TEL_002243,2021-02-14 12:15:00,SUB_EAS_38,BASE_CASE,139.86,169.88,59.92,62.1,ACTIVE,
TEL_002244,2021-02-14 12:15:00,SUB_WES_39,BASE_CASE,494.85,251.25,60.033,74.8,ACTIVE,
TEL_002245,2021-02-14 12:15:00,SUB_WES_40,BASE_CASE,139.55,79.16,60.067,74.0,ACTIVE,
TEL_002246,2021-02-14 12:15:00,SUB_WES_41,BASE_CASE,69.05,156.2,60.02,69.6,ACTIVE,
TEL_002247,2021-02-14 12:15:00,SUB_WES_42,BASE_CASE,349.05,215.53,59.923,74.4,ACTIVE,
TEL_002248,2021-02-14 12:15:00,SUB_WES_43,BASE_CASE,343.08,249.33,59.984,82.6,ACTIVE,
TEL_002249,2021-02-14 12:15:00,SUB_WES_44,BASE_CASE,504.89,143.9,60.07,79.7,ACTIVE,
TEL_002250,2021-02-14 12:15:00,SUB_WES_45,BASE_CASE,500.46,210.36,60.026,80.3,ACTIVE,
TEL_002251,2021-02-14 12:30:00,SUB_PER_01,BASE_CASE,69.47,221.22,59.905,74.2,ACTIVE,
TEL_002252,2021-02-14 12:30:00,SUB_PER_02,BASE_CASE,67.89,310.59,60.046,80.0,ACTIVE,
TEL_002253,2021-02-14 12:30:00,SUB_PER_03,BASE_CASE,495.07,279.06,60.095,68.6,ACTIVE,
TEL_002254,2021-02-14 12:30:00,SUB_PER_04,BASE_CASE,137.7,102.03,60.098,71.5,ACTIVE,
TEL_002255,2021-02-14 12:30:00,SUB_PER_05,BASE_CASE,232.7,109.06,60.009,79.3,ACTIVE,
TEL_002256,2021-02-14 12:30:00,SUB_PER_06,BASE_CASE,229.09,126.52,60.069,80.4,ACTIVE,
TEL_002257,2021-02-14 12:30:00,SUB_PERMIAN_07,BASE_CASE,342.71,270.31,60.067,78.5,ACTIVE,
TEL_002258,2021-02-14 12:30:00,SUB_PER_08,BASE_CASE,233.02,98.37,60.028,78.0,ACTIVE,
TEL_002259,2021-02-14 12:30:00,SUB_GUL_09,BASE_CASE,68.99,120.18,59.953,69.6,ACTIVE,
TEL_002260,2021-02-14 12:30:00,SUB_GUL_10,BASE_CASE,228.63,240.73,60.051,82.4,ACTIVE,
TEL_002261,2021-02-14 12:30:00,SUB_GUL_11,BASE_CASE,68.51,267.31,60.082,74.5,ACTIVE,
TEL_002262,2021-02-14 12:30:00,SUB_GUL_12,BASE_CASE,345.83,236.61,59.98,73.5,ACTIVE,
TEL_002263,2021-02-14 12:30:00,SUB_GUL_13,BASE_CASE,227.23,205.57,60.075,74.9,ACTIVE,
TEL_002264,2021-02-14 12:30:00,SUB_GUL_14,BASE_CASE,341.73,157.69,59.979,73.3,ACTIVE,
TEL_002265,2021-02-14 12:30:00,SUB_PAN_15,BASE_CASE,135.81,305.88,60.077,80.4,ACTIVE,
TEL_002266,2021-02-14 12:30:00,SUB_PAN_16,BASE_CASE,230.64,113.16,59.989,85.0,ACTIVE,
TEL_002267,2021-02-14 12:30:00,SUB_PAN_17,BASE_CASE,345.66,62.21,59.999,66.8,ACTIVE,
TEL_002268,2021-02-14 12:30:00,SUB_PAN_18,BASE_CASE,351.67,245.16,60.03,65.6,ACTIVE,
TEL_002269,2021-02-14 12:30:00,SUB_PAN_19,BASE_CASE,338.27,98.66,60.022,60.5,ACTIVE,
TEL_002270,2021-02-14 12:30:00,SUB_PAN_20,BASE_CASE,229.21,262.14,59.982,74.2,ACTIVE,
TEL_002271,2021-02-14 12:30:00,SUB_NOR_21,BASE_CASE,230.74,268.64,60.096,82.2,ACTIVE,
TEL_002272,2021-02-14 12:30:00,SUB_NOR_22,BASE_CASE,69.57,259.51,59.953,80.1,ACTIVE,
TEL_002273,2021-02-14 12:30:00,SUB_NOR_23,BASE_CASE,508.0,155.01,59.971,68.0,ACTIVE,
TEL_002274,2021-02-14 12:30:00,SUB_NOR_24,BASE_CASE,135.98,310.37,59.949,84.7,ACTIVE,
TEL_002275,2021-02-14 12:30:00,SUB_NOR_25,BASE_CASE,492.58,202.32,60.001,79.6,ACTIVE,
TEL_002276,2021-02-14 12:30:00,SUB_NOR_26,BASE_CASE,228.28,179.32,60.044,75.1,ACTIVE,
TEL_002277,2021-02-14 12:30:00,SUB_SOU_27,BASE_CASE,347.0,231.87,59.993,84.6,ACTIVE,
TEL_002278,2021-02-14 12:30:00,SUB_SOU_28,BASE_CASE,338.83,198.16,59.987,72.4,ACTIVE,
TEL_002279,2021-02-14 12:30:00,SUB_SOU_29,BASE_CASE,493.43,291.75,59.912,74.0,ACTIVE,
TEL_002280,2021-02-14 12:30:00,SUB_SOU_30,BASE_CASE,233.38,127.26,59.913,77.1,ACTIVE,
TEL_002281,2021-02-14 12:30:00,SUB_SOU_31,BASE_CASE,230.64,250.27,60.043,78.2,ACTIVE,
TEL_002282,2021-02-14 12:30:00,SUB_SOU_32,BASE_CASE,69.56,188.0,59.943,84.7,ACTIVE,
TEL_002283,2021-02-14 12:30:00,SUB_EAS_33,BASE_CASE,230.35,168.72,60.014,68.3,ACTIVE,
TEL_002284,2021-02-14 12:30:00,SUB_EAS_34,BASE_CASE,508.93,249.85,60.036,73.5,ACTIVE,
TEL_002285,2021-02-14 12:30:00,SUB_EAS_35,BASE_CASE,67.64,131.43,59.972,77.8,ACTIVE,
